date_day,ad_source,campaign_name,country,platform,spend_usd,impressions,clicks,installs,conversions
2025-03-09,affiliate,aff_summer,CY,ios,84.95,"9,574",141,19,1
2025-03-31,instagram,ig_retargeting,AT,ios,171.93,"9,434",358,40,6
2025-09-08,instagram,ig_reels_push,HU,ios,122.37,"9,194",361,106,24
2025-08-23,twitter,x_web_conversions,CZ,ios,58.28,"6,590",167,17,1
2025-01-08,facebook,fb_conversion_2025,SI,android,83.32,"9,202",169,28,8
2025-05-31,twitter,x_retargeting,LT,android,15.24,"4,547",63,10,2
2025-01-01,google,google_display_retargeting,RO,android,430.54,"13,400",612,134,21
2025-09-08,affiliate,aff_summer,CZ,ios,49.55,"11,572",57,3,0
2025-03-20,affiliate,aff_autumn,BE,ios,28.9,"5,062",87,14,1
2025-09-28,instagram,ig_app_install,FI,android,53.29,"7,418",181,37,4
2025-01-11,instagram,ig_story_launch,PL,ios,169.56,"10,543",214,58,9
2025-08-18,twitter,x_awareness,HR,android,24.92,"6,119",46,7,1
2025-03-31,facebook,fb_conversion_2025,SE,ios,146.19,"9,189",116,25,5
2025-09-02,instagram,ig_app_install,AT,ios,87.49,"7,495",284,66,4
2025-05-23,affiliate,aff_spring,SI,android,92.81,"8,366",132,8,1
2025-10-25,affiliate,aff_winter,BG,android,49.75,"6,454",85,12,1
2025-03-03,instagram,ig_story_launch,FI,ios,82.88,"7,140",202,26,6
2025-12-07,facebook,fb_retargeting,AT,android,25.27,"3,167",29,6,2
2025-04-08,tiktok,tt_app_installs,DK,android,81.1,"6,602",107,18,4
2025-08-25,facebook,fb_app_install,CY,android,182.47,"10,256",87,24,7
2025-08-15,facebook,fb_retargeting,SK,ios,68.28,"7,958",269,64,11
2025-07-25,facebook,fb_retargeting,CZ,ios,219.38,"10,915",211,66,11
2025-01-14,affiliate,aff_autumn,IE,android,24.6,"6,237",145,14,2
2025-03-28,affiliate,aff_spring,BE,ios,48.61,"5,541",85,9,1
2025-02-11,twitter,x_app_installs,HR,ios,83.41,"9,971",295,37,2
2025-11-25,tiktok,tt_creator_push,HR,ios,58.62,"9,299",510,57,12
2025-10-22,instagram,ig_app_install,HR,ios,110.35,"8,205",131,37,4
2025-01-02,tiktok,tt_conversion_2025,SK,android,130,"9,429",421,54,3
2025-06-21,affiliate,aff_autumn,EE,ios,23.85,"6,309",39,5,0
2025-02-10,twitter,x_web_conversions,BE,android,200.98,"13,565",207,15,2
2025-10-02,twitter,x_web_conversions,IE,android,109.14,"8,848",194,38,8
2025-06-29,google,google_display_retargeting,LU,ios,72.32,"5,785",177,17,1
2025-05-21,affiliate,aff_spring,IT,android,75.58,"15,207",181,20,1
2025-12-29,twitter,x_app_installs,CY,android,157.05,"8,814",122,23,4
2025-05-08,instagram,ig_app_install,BG,android,100.72,"4,837",166,19,5
2025-03-16,facebook,fb_brand_awareness,PL,ios,79.87,"6,437",193,57,14
2025-04-25,google,google_search_brand,MT,android,96.84,"4,638",104,28,4
2025-11-30,instagram,ig_retargeting,NL,android,48.59,"3,164",83,24,6
2025-03-08,tiktok,tt_conversion_2025,AT,ios,81.67,"5,743",165,22,4
2025-02-03,affiliate,aff_summer,GR,android,16.8,"7,172",104,17,3
2025-08-26,facebook,fb_app_install,ES,ios,59.36,"5,544",162,25,3
2025-08-04,affiliate,aff_summer,CY,android,11.5,"5,506",118,8,1
2025-05-27,facebook,fb_app_install,EE,android,63.85,"5,074",119,27,3
2025-04-28,facebook,fb_retargeting,FI,ios,99.08,"5,186",100,22,4
2025-04-16,tiktok,tt_spark_ads,LU,android,43.02,"6,503",339,84,7
2025-06-22,twitter,x_awareness,HU,android,25.94,"3,638",40,4,0
2025-10-23,instagram,ig_retargeting,AT,android,60,"7,565",235,50,5
2025-10-04,facebook,fb_retargeting,AT,ios,219.26,"10,410",213,62,6
2025-06-19,tiktok,tt_app_installs,IE,ios,167.31,"9,300",484,111,11
2025-06-27,google,google_display_retargeting,LV,ios,223.21,"13,490",859,239,44
2025-06-27,twitter,x_retargeting,FI,ios,187.04,"10,665",229,42,9
2025-08-16,instagram,ig_app_install,IT,ios,96.02,"7,698",78,11,2
2025-04-04,tiktok,tt_creator_push,MT,ios,65.44,"8,955",155,38,8
2025-10-31,tiktok,tt_conversion_2025,CY,ios,91.21,"10,049",293,80,13
2025-03-11,google,google_search_brand,DE,android,548.96,"20,779",784,203,39
2025-06-24,google,google_display_retargeting,SE,ios,460.71,"13,768",927,166,15
2025-01-05,instagram,ig_reels_push,BE,ios,103.65,"6,268",256,29,4
2025-11-09,facebook,fb_app_install,AT,android,291.74,"10,831",257,41,9
2025-08-05,tiktok,tt_creator_push,MT,android,83.08,"13,575",298,78,14
2025-07-02,google,google_youtube_video,ES,android,124.03,"14,634",297,75,7
2025-08-07,twitter,x_app_installs,GR,android,58.08,"7,255",196,43,7
2025-11-19,twitter,x_awareness,GR,android,35.22,"6,105",131,11,1
2025-02-21,tiktok,tt_conversion_2025,EE,android,118.43,"6,171",284,35,7
2025-02-23,tiktok,tt_app_installs,CY,android,122.89,"12,196",434,89,22
2025-06-16,tiktok,tt_creator_push,AT,ios,249.49,"13,749",277,55,13
2025-03-20,facebook,fb_app_install,SI,ios,92.19,"7,537",162,47,12
2025-07-25,twitter,x_app_installs,BE,ios,126.74,"8,787",177,32,3
2025-09-21,facebook,fb_brand_awareness,LU,ios,48.83,"7,040",197,46,7
2025-11-07,facebook,fb_brand_awareness,HU,android,338.77,"12,156",408,127,10
2025-03-26,facebook,fb_brand_awareness,CZ,android,65.25,"10,371",322,72,21
2025-03-27,twitter,x_app_installs,LU,ios,57.94,"15,386",312,62,8
2025-12-06,twitter,x_app_installs,ES,android,119.65,"26,038",390,34,2
2025-05-03,tiktok,tt_app_installs,CY,ios,119.5,"10,634",249,59,12
2025-10-11,affiliate,aff_winter,DE,ios,79.23,"5,740",102,17,1
2025-09-02,tiktok,tt_app_installs,DK,ios,82.97,"11,971",591,168,18
2025-10-26,tiktok,tt_creator_push,HR,ios,106.08,"18,405",316,43,9
2025-05-24,facebook,fb_brand_awareness,RO,ios,139.04,"8,775",218,31,7
2025-11-21,google,google_search_brand,BE,android,533.02,"20,124",560,133,17
2025-02-08,google,google_pmax_2025,LV,android,147.02,"4,574",177,32,6
2025-02-21,instagram,ig_story_launch,CZ,ios,75.77,"4,822",89,23,1
2025-01-16,affiliate,aff_spring,AT,ios,170.62,"16,449",279,43,5
2025-11-23,twitter,x_retargeting,CZ,android,75.64,"8,535",237,31,2
2025-04-06,twitter,x_awareness,IT,android,85.76,"12,535",246,19,3
2025-11-18,affiliate,aff_autumn,NL,android,48.51,"7,108",43,4,1
2025-07-31,tiktok,tt_app_installs,DK,ios,151.12,"7,609",142,23,3
2025-07-02,twitter,x_app_installs,DE,ios,25.07,"5,820",113,20,1
2025-07-07,affiliate,aff_spring,NL,android,28.65,"5,688",74,4,1
2025-06-02,instagram,ig_story_launch,FI,android,70.11,"9,473",135,31,2
2025-04-02,tiktok,tt_creator_push,SE,ios,103.72,"4,768",58,9,1
2025-12-04,facebook,fb_conversion_2025,MT,ios,33.41,"4,917",154,41,7
2025-10-22,twitter,x_web_conversions,SE,ios,82.44,"8,631",147,27,2
2025-01-30,affiliate,aff_autumn,AT,ios,49.26,"10,636",260,39,3
2025-01-24,facebook,fb_conversion_2025,HU,android,104.15,"11,271",143,43,8
2025-07-27,tiktok,tt_app_installs,FR,android,107.22,"10,398",305,75,16
2025-02-08,affiliate,aff_winter,SI,ios,37.09,"10,321",53,8,0
2025-09-17,facebook,fb_app_install,IT,android,94.99,"9,630",123,28,6
2025-01-30,affiliate,aff_autumn,HR,android,104,"9,042",174,24,4
2025-09-17,facebook,fb_app_install,SK,android,271.05,"12,874",265,86,21
2025-10-25,twitter,x_web_conversions,LU,ios,109.72,"12,341",197,43,9
2025-03-04,affiliate,aff_summer,MT,ios,138.61,"11,324",193,31,3
2025-06-13,google,google_display_retargeting,PT,ios,256.25,"7,322",329,71,6
2025-05-09,google,google_display_retargeting,BE,android,84.43,"9,076",442,88,23
2025-05-18,twitter,x_app_installs,ES,android,166.75,"10,677",113,23,2
2025-03-10,affiliate,aff_autumn,HU,android,85.23,"6,456",91,9,0
2025-01-09,affiliate,aff_spring,PL,ios,34.9,"10,539",66,8,1
2025-04-02,instagram,ig_story_launch,MT,android,154.69,"8,421",331,36,9
2025-10-22,affiliate,aff_winter,SE,android,23.81,"5,968",93,9,0
2025-08-02,tiktok,tt_spark_ads,HR,android,77.04,"10,947",428,136,7
2025-02-18,tiktok,tt_app_installs,CY,ios,58.66,"3,315",172,18,2
2025-05-05,tiktok,tt_spark_ads,BE,android,155.81,"16,898",469,119,6
2025-08-28,tiktok,tt_spark_ads,EE,ios,132.85,"6,050",124,32,6
2025-04-09,instagram,ig_reels_push,IE,ios,156.68,"13,807",387,43,8
2025-04-28,instagram,ig_reels_push,MT,ios,67.99,"8,790",105,23,3
2025-07-01,twitter,x_retargeting,ES,ios,39.17,"10,287",190,28,6
2025-03-13,facebook,fb_conversion_2025,CZ,android,105.97,"4,274",137,37,6
2025-09-30,affiliate,aff_spring,AT,ios,75.21,"6,160",154,9,1
2025-05-26,tiktok,tt_app_installs,LT,android,114.13,"6,665",183,33,7
2025-04-03,twitter,x_web_conversions,HR,ios,231.21,"12,931",158,31,5
2025-09-10,tiktok,tt_app_installs,SE,ios,57.78,"6,019",216,45,10
2025-06-03,affiliate,aff_winter,PL,android,14.16,"2,695",20,3,1
2025-08-27,facebook,fb_app_install,EE,android,178.73,"9,866",176,27,5
2025-04-15,affiliate,aff_autumn,CY,ios,84.8,"8,072",121,8,1
2025-12-22,facebook,fb_brand_awareness,AT,android,110.44,"9,895",201,47,10
2025-10-29,affiliate,aff_winter,SE,ios,57.31,"6,267",94,7,1
2025-11-17,twitter,x_retargeting,FI,android,143.73,"9,574",261,37,6
2025-03-13,twitter,x_web_conversions,CZ,ios,93.16,"5,293",70,8,1
2025-07-08,tiktok,tt_spark_ads,LT,ios,78.35,"10,351",479,131,12
2025-04-09,twitter,x_retargeting,LT,android,23.64,"7,751",97,12,1
2025-10-11,tiktok,tt_app_installs,LU,ios,64.22,"12,897",632,131,23
2025-05-02,facebook,fb_app_install,FI,ios,282.91,"11,854",299,84,24
2025-12-19,tiktok,tt_creator_push,DE,android,167.66,"9,676",431,82,5
2025-03-23,affiliate,aff_winter,SE,ios,15.56,"3,747",88,12,1
2025-08-10,instagram,ig_story_launch,MT,ios,75.48,"5,515",96,10,1
2025-03-24,google,google_youtube_video,BG,ios,215.51,"7,478",179,28,6
2025-11-17,instagram,ig_story_launch,PT,android,59.39,"4,731",129,33,8
2025-08-29,instagram,ig_story_launch,LU,ios,181.99,"7,634",283,82,8
2025-08-21,tiktok,tt_creator_push,MT,android,39.14,"4,130",122,39,2
2025-03-22,affiliate,aff_winter,FI,ios,81.44,"6,715",62,7,1
2025-03-28,twitter,x_awareness,EE,ios,167.26,"20,564",466,42,4
2025-07-18,google,google_search_brand,ES,android,67.02,"7,321",468,89,12
2025-12-31,facebook,fb_conversion_2025,IE,ios,88.15,"3,200",41,12,1
2025-12-19,tiktok,tt_conversion_2025,CZ,android,236.6,"12,964",357,99,19
2025-07-30,google,google_display_retargeting,DE,android,251.43,"8,208",332,71,9
2025-06-22,google,google_search_brand,SI,android,149.68,"12,031",285,71,21
2025-10-28,twitter,x_retargeting,CZ,android,216.26,"15,505",169,15,1
2025-01-24,affiliate,aff_winter,NL,android,33.77,"4,393",99,16,3
2025-05-27,affiliate,aff_summer,SE,android,21.89,"10,454",215,16,1
2025-06-19,tiktok,tt_conversion_2025,SK,android,79.94,"11,339",370,86,20
2025-07-26,twitter,x_retargeting,AT,android,127.51,"13,630",103,16,1
2025-08-27,tiktok,tt_spark_ads,CY,ios,196.14,"9,109",217,60,4
2025-04-21,tiktok,tt_app_installs,CY,android,28.87,"6,151",131,34,4
2025-03-01,facebook,fb_brand_awareness,CY,ios,85.18,"13,209",175,31,9
2025-04-06,google,google_display_retargeting,SE,android,452.33,"19,775",715,62,6
2025-07-26,google,google_display_retargeting,AT,ios,60.53,"7,176",301,55,17
2025-03-24,google,google_youtube_video,LU,ios,229.68,"7,931",273,37,8
2025-04-25,twitter,x_app_installs,IE,ios,64.28,"5,735",61,5,1
2025-03-18,google,google_youtube_video,LV,ios,213.04,"13,817",501,87,15
2025-09-16,twitter,x_retargeting,NL,ios,134.01,"13,290",118,13,2
2025-05-05,tiktok,tt_app_installs,NL,ios,191.29,"10,471",274,65,7
2025-05-02,facebook,fb_conversion_2025,BG,ios,125.11,"8,803",194,32,9
2025-10-18,facebook,fb_retargeting,GR,ios,464.07,"20,560",607,189,30
2025-12-20,instagram,ig_story_launch,HR,ios,77.37,"6,703",94,27,6
2025-05-17,instagram,ig_story_launch,SK,android,283.88,"14,282",527,150,19
2025-07-10,facebook,fb_conversion_2025,CZ,ios,124.28,"8,996",249,33,4
2025-04-09,facebook,fb_conversion_2025,DE,ios,67.61,"5,499",116,25,5
2025-10-27,tiktok,tt_spark_ads,SI,ios,72.16,"5,687",216,61,3
2025-08-26,instagram,ig_reels_push,FI,android,253.78,"15,739",505,88,11
2025-12-28,tiktok,tt_conversion_2025,FI,ios,127.07,"8,254",112,33,7
2025-04-22,twitter,x_app_installs,IE,android,314.27,"25,970",737,78,12
2025-02-13,affiliate,aff_winter,DK,android,87.8,"11,275",143,23,2
2025-09-26,google,google_search_brand,ES,android,255.69,"15,991",459,83,14
2025-02-28,tiktok,tt_app_installs,LV,android,76.61,"10,276",443,125,12
2025-05-18,affiliate,aff_winter,SI,ios,33.46,"6,633",107,18,1
2025-07-12,affiliate,aff_summer,NL,ios,94.56,"7,984",103,6,1
2025-11-16,twitter,x_app_installs,HU,android,101.89,"16,748",254,16,1
2025-04-09,twitter,x_web_conversions,HR,android,73.88,"12,158",255,42,6
2025-11-24,facebook,fb_brand_awareness,FI,android,143.97,"17,056",458,71,12
2025-07-11,twitter,x_app_installs,ES,ios,35.54,"2,940",30,6,1
2025-06-03,google,google_display_retargeting,HU,android,64.49,"3,603",202,24,8
2025-02-21,google,google_youtube_video,NL,ios,196.14,"6,781",358,44,3
2025-02-22,affiliate,aff_autumn,RO,android,66.04,"11,402",193,27,3
2025-04-15,google,google_youtube_video,MT,android,216.65,"9,329",320,35,11
2025-06-06,affiliate,aff_winter,DE,android,53.62,"8,894",214,29,1
2025-12-25,twitter,x_awareness,DE,ios,32.53,"4,793",60,7,0
2025-03-03,facebook,fb_app_install,NL,ios,330.84,"18,357",384,100,22
2025-06-02,affiliate,aff_spring,BE,android,72.95,"6,973",58,6,1
2025-03-21,google,google_display_retargeting,RO,android,41.73,"4,009",228,53,8
2025-02-24,affiliate,aff_winter,GR,ios,60.33,"8,655",168,30,5
2025-07-09,facebook,fb_brand_awareness,BG,android,126.33,"12,747",185,39,3
2025-10-13,affiliate,aff_winter,EE,android,59.37,"11,989",55,7,1
2025-08-10,instagram,ig_story_launch,DE,ios,39.9,"3,343",88,24,3
2025-09-18,tiktok,tt_conversion_2025,HR,android,227.23,"12,394",250,40,9
2025-09-16,google,google_pmax_2025,NL,ios,227.04,"6,619",265,74,21
2025-02-15,tiktok,tt_creator_push,AT,ios,140.49,"8,314",176,46,9
2025-03-25,facebook,fb_conversion_2025,ES,ios,91.69,"11,516",395,104,24
2025-02-06,google,google_pmax_2025,CZ,ios,92.53,"6,131",310,29,7
2025-10-06,google,google_youtube_video,HU,android,281.38,"9,487",231,20,3
2025-05-11,affiliate,aff_autumn,IE,android,100.22,"7,587",155,21,4
2025-06-08,tiktok,tt_app_installs,DE,android,114.07,"5,189",74,24,3
2025-10-02,google,google_display_retargeting,AT,android,382.94,"11,742",444,39,6
2025-02-14,google,google_youtube_video,GR,android,123.61,"6,230",416,95,23
2025-04-11,tiktok,tt_spark_ads,LU,ios,115.18,"9,010",164,44,10
2025-02-07,twitter,x_retargeting,ES,android,66.64,"14,088",92,15,1
2025-01-20,google,google_display_retargeting,DK,ios,114.51,"6,097",137,28,8
2025-10-09,tiktok,tt_conversion_2025,EE,android,67.16,"5,386",266,62,13
2025-06-10,google,google_youtube_video,HU,ios,316.95,"10,480",508,98,26
2025-10-10,affiliate,aff_spring,SI,android,38.85,"6,734",58,7,1
2025-03-14,google,google_pmax_2025,BE,ios,198.46,"6,891",375,34,6
2025-04-11,tiktok,tt_spark_ads,NL,android,76.16,"8,332",375,81,6
2025-08-10,instagram,ig_app_install,AT,android,160.2,"7,866",227,44,10
2025-12-08,instagram,ig_retargeting,HR,ios,91.96,"5,754",199,28,4
2025-09-10,instagram,ig_reels_push,CZ,android,128.83,"7,683",315,67,12
2025-09-07,tiktok,tt_creator_push,RO,android,127.89,"11,091",305,94,22
2025-11-22,google,google_youtube_video,CY,android,182.47,"13,987",330,63,16
2025-04-03,twitter,x_app_installs,HU,ios,62.7,"6,882",104,9,1
2025-06-14,facebook,fb_app_install,CZ,android,145.74,"7,820",197,43,7
2025-03-05,affiliate,aff_winter,BG,android,73.65,"8,110",156,23,3
2025-05-12,twitter,x_awareness,LU,android,135.3,"8,978",134,12,3
2025-05-07,facebook,fb_app_install,SI,ios,130.44,"15,522",198,69,12
2025-09-19,facebook,fb_brand_awareness,MT,android,132.88,"6,671",221,31,9
2025-09-04,tiktok,tt_creator_push,LU,ios,110.3,"7,035",122,24,3
2025-08-09,instagram,ig_app_install,CZ,android,169.77,"10,291",335,54,12
2025-05-11,tiktok,tt_app_installs,ES,android,125.17,"8,781",421,127,30
2025-08-06,tiktok,tt_conversion_2025,RO,android,44.49,"5,845",296,59,3
2025-09-18,google,google_display_retargeting,PL,android,93.99,"3,785",93,24,6
2025-12-31,facebook,fb_retargeting,SK,ios,109.29,"5,242",174,21,1
2025-11-09,instagram,ig_app_install,DK,android,53.02,"3,886",118,16,3
2025-11-11,instagram,ig_story_launch,DE,ios,117.11,"9,773",261,51,10
2025-08-24,tiktok,tt_spark_ads,RO,android,76.69,"3,954",62,12,3
2025-03-16,twitter,x_app_installs,IT,android,76.65,"6,510",86,8,1
2025-12-19,affiliate,aff_spring,GR,android,161.76,"12,624",282,41,3
2025-05-01,twitter,x_web_conversions,FR,ios,36.67,"6,933",61,12,2
2025-08-01,facebook,fb_retargeting,LT,android,159.54,"12,038",388,99,7
2025-08-12,google,google_pmax_2025,ES,android,353.3,"10,378",692,191,31
2025-05-30,facebook,fb_app_install,PT,android,71.91,"8,685",179,29,4
2025-02-23,google,google_pmax_2025,PL,android,89.42,"9,640",591,55,17
2025-08-26,google,google_youtube_video,DE,ios,205.1,"6,123",129,26,3
2025-03-18,instagram,ig_app_install,HR,ios,181.86,"8,496",226,62,15
2025-04-27,instagram,ig_retargeting,RO,android,69.72,"6,820",303,45,6
2025-01-17,google,google_youtube_video,PT,ios,236.79,"7,918",435,96,17
2025-03-05,tiktok,tt_creator_push,SI,android,39.22,"5,853",143,22,5
2025-10-30,instagram,ig_retargeting,PT,android,60.99,"9,668",97,18,3
2025-03-28,affiliate,aff_spring,LV,ios,80.11,"7,600",111,10,1
2025-08-12,facebook,fb_retargeting,SE,android,155.52,"9,046",173,50,14
2025-03-30,affiliate,aff_spring,SE,ios,15.08,"2,911",61,6,1
2025-10-29,tiktok,tt_spark_ads,RO,ios,107.78,"6,543",357,107,17
2025-09-13,affiliate,aff_winter,ES,ios,53.7,"5,824",88,5,0
2025-08-06,twitter,x_retargeting,EE,ios,66.94,"5,388",76,11,2
2025-12-14,google,google_pmax_2025,RO,ios,313.22,"15,272",934,206,65
2025-10-11,facebook,fb_brand_awareness,NL,ios,39.84,"2,347",41,12,3
2025-12-02,google,google_display_retargeting,FI,ios,58.49,"4,627",207,44,11
2025-11-09,google,google_display_retargeting,FR,ios,190.38,"10,568",607,58,11
2025-11-18,facebook,fb_app_install,LT,ios,168.56,"11,299",344,61,12
2025-08-29,affiliate,aff_autumn,IT,android,78.24,"9,312",230,23,3
2025-07-13,twitter,x_awareness,LT,ios,143.05,"16,549",269,44,6
2025-01-23,tiktok,tt_spark_ads,CZ,android,75.64,"4,685",161,42,5
2025-02-01,google,google_pmax_2025,PT,android,134.73,"8,446",344,46,7
2025-07-03,google,google_pmax_2025,IE,ios,85.32,"6,252",396,81,5
2025-08-14,twitter,x_web_conversions,SE,android,166.78,"13,372",231,45,3
2025-04-11,affiliate,aff_winter,LV,ios,119.36,"9,375",156,22,1
2025-12-17,tiktok,tt_app_installs,AT,android,250.15,"11,592",574,107,17
2025-08-17,instagram,ig_app_install,CY,android,155.35,"8,158",149,45,5
2025-03-30,twitter,x_awareness,LU,android,45.91,"7,547",168,19,3
2025-03-20,twitter,x_retargeting,MT,ios,30.33,"6,578",106,23,4
2025-01-30,affiliate,aff_winter,FR,android,66.87,"11,924",98,8,1
2025-02-16,tiktok,tt_conversion_2025,SE,android,103.94,"5,938",159,50,12
2025-08-27,facebook,fb_conversion_2025,SE,android,29.33,"4,040",97,31,8
2025-02-11,affiliate,aff_spring,FI,android,153.77,"13,119",66,11,1
2025-10-23,instagram,ig_app_install,ES,ios,76.77,"13,559",317,58,8
2025-08-01,affiliate,aff_autumn,RO,android,61.43,"7,809",108,6,0
2025-11-13,instagram,ig_reels_push,CY,ios,60.55,"11,676",406,51,10
2025-07-27,twitter,x_web_conversions,MT,android,87.22,"4,945",90,13,1
2025-10-09,instagram,ig_retargeting,EE,ios,102.58,"6,104",63,10,3
2025-02-05,instagram,ig_app_install,PL,android,218.97,"15,438",535,129,17
2025-06-10,facebook,fb_brand_awareness,SE,ios,126.09,"15,321",402,128,28
2025-03-28,twitter,x_web_conversions,CZ,ios,164.92,"10,712",220,30,3
2025-10-05,affiliate,aff_spring,CZ,ios,99.42,"7,530",179,17,2
2025-02-12,facebook,fb_app_install,SE,ios,57.1,"8,405",126,28,4
2025-04-17,facebook,fb_retargeting,EE,ios,247.91,"16,512",362,115,16
2025-08-14,facebook,fb_app_install,BG,android,280.21,"16,755",544,142,13
2025-07-28,tiktok,tt_creator_push,HU,ios,88.04,"5,609",248,28,2
2025-10-30,facebook,fb_app_install,LT,android,219.19,"10,274",261,40,9
2025-02-06,affiliate,aff_autumn,HR,ios,172.88,"15,418",227,13,2
2025-01-25,twitter,x_app_installs,SE,android,282.06,"20,010",214,22,2
2025-04-21,instagram,ig_reels_push,HU,ios,119.2,"10,804",253,41,7
2025-10-25,google,google_search_brand,SK,ios,194.51,"6,389",195,22,2
2025-08-24,twitter,x_awareness,DE,ios,34.52,"7,023",210,20,2
2025-03-04,affiliate,aff_winter,MT,ios,79.24,"6,142",121,15,3
2025-04-10,tiktok,tt_spark_ads,IE,ios,237.1,"14,457",694,176,28
2025-08-31,instagram,ig_reels_push,FR,android,141.49,"14,464",444,74,7
2025-07-16,twitter,x_awareness,SE,ios,34.32,"4,566",53,10,1
2025-12-24,facebook,fb_app_install,DK,ios,133.36,"10,289",106,20,1
2025-03-16,tiktok,tt_creator_push,CZ,ios,57.13,"5,108",68,12,3
2025-06-25,google,google_pmax_2025,DE,android,72.68,"8,251",250,29,6
2025-10-21,tiktok,tt_app_installs,DE,ios,364.81,"17,066",724,135,33
2025-04-29,affiliate,aff_winter,IE,android,35,"5,266",127,17,3
2025-03-08,affiliate,aff_autumn,IE,android,41.38,"4,692",106,13,1
2025-09-20,facebook,fb_app_install,AT,android,118.68,"11,828",217,43,8
2025-08-13,google,google_pmax_2025,BG,ios,306.98,"10,732",362,94,26
2025-04-03,affiliate,aff_spring,FR,ios,149.22,"16,597",259,18,1
2025-05-15,tiktok,tt_spark_ads,HR,android,46.65,"7,031",263,32,7
2025-05-26,twitter,x_awareness,SI,android,23.9,"4,335",37,2,0
2025-07-10,facebook,fb_app_install,GR,ios,51.75,"2,370",80,16,2
2025-02-18,tiktok,tt_creator_push,LU,ios,210.07,"18,118",738,229,55
2025-07-25,google,google_display_retargeting,HU,android,378.74,"16,953",1109,247,67
2025-11-11,instagram,ig_story_launch,NL,android,76.66,"6,807",112,29,5
