invoice_id;user_id;plan_id;plan_duration;transaction_date;subscription_price;discount_applied;fees_charged;amount_paid
mnMRgzS7el;jsPgkzGN7l;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$0,00;$30,00
t8G39QkXVZ;lX9/c2yH7v;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,67;$28,33
84CWZBaYue;OSKmXRxmmb;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,67;$28,33
JSetHukHVW;IjvIuqpJpU;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,97;$28,03
Zu4D+9Ssxo;TD5TbW+LOx;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,67;$28,33
4HQQgwkQnO;1gaVsNzTAK;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,97;$28,03
gFNufhEDbT;u2NwpR3lDj;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$0,00;$30,00
3ewNsPRDEs;htJHBkHxOG;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$3,09;$26,91
VWMcqNLPb4;LX/VfHeKMZ;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$3,09;$26,91
6QKCoapSwj;ZjD4v2aH7z;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$3,09;$26,91
gUJaW8TCYH;6cxMc511Nm;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,67;$28,33
2y8VannLVx;L7ZzpdtVrB;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,67;$28,33
vaSmrpWZJr;tOuJVYuIqG;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$2,64;$27,36
m0VqFRTCLd;d0ypcQCElI;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,67;$28,33
AoQhjUOXGM;HSUi/ToElf;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,67;$28,33
w7jIuMYRyJ;fHSGRNBzy8;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$0,00;$30,00
c/G+oWGJzW;1pIJNmc2D4;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,67;$28,33
xp9aZ9FqQY;EDqzOAYout;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,67;$28,33
HabYz8apBC;5lm19OFF0+;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$3,09;$26,91
vsJ0i1kZGP;nEHCLSc12G;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,67;$28,33
88YpaVnSEl;Bg/gQeHwme;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$3,09;$26,91
eIxgbuz4sa;rB1lr5lL/T;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,67;$28,33
8ZlxVrmUYh;ikXMNGeVyE;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,67;$28,33
Hpn5zVH+bk;Bz8nUegtRa;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$2,64;$27,36
x/gHTrH92m;ZfRZ/JxARJ;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$2,64;$27,36
0nUOjhv4rd;kNL4fps0zC;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$2,64;$27,36
xSzY9sK+/U;3mHSValsl4;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,67;$28,33
PY+GzzF6pH;vwc3R+jyoZ;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,97;$28,03
qdJx9ME5zc;Selr7oo8OI;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,67;$28,33
lxU5pzhg2L;GPIPJ33GCO;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$2,64;$27,36
J6JEXFKtT2;il5cBjTFeX;3ZksraziGv;Monthly;2022-08-25;$30,00;$0,00;$1,67;$28,33
sW2pP/gRek;Dgw3OZOeEt;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$0,00;$30,00
NdRx1BdCPc;4ek5CJgBGa;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$0,00;$30,00
Op/QSBNuMO;9sEG3PUAAj;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$2,64;$27,36
s2dSO0UgWW;q9KJ8L2TiO;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$0,00;$30,00
lvgkx7K0Sh;CHYvaEneLN;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
lgc4HaSkHP;lndfA9box7;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
ycexvSvvMZ;GGSAY58s+c;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
YxDeBO99HC;QgEa7ZkVNJ;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
UWja8IF8rb;TlKBkuZKjP;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
JjdZhEzVNL;yAbDFxh081;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
P+RM8obeXy;G96jfSAyrd;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,97;$28,03
Zx5zjW2yqK;4iouqcUgTk;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,97;$28,03
yWUel5FHTt;sbt20ANA55;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
UcE5JGQjqh;F/zX77qzFt;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,97;$28,03
5Ha2WSlVXe;byr199mnd6;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
GEVDt0tAHE;auSiGds6it;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$0,00;$30,00
3OM8vTM1OY;eh2in86LgB;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,97;$28,03
nKmZxvi6kM;JiE4eWDkVW;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
2Hp61GbBJ0;vomzMORGZq;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$0,00;$30,00
bWeiPv8Xzf;rcr53eaz6z;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,97;$28,03
4jynZvAimS;AfEeavDNi/;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$0,00;$30,00
oNv7hV1CXA;AR2EZQUHMd;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,97;$28,03
Gj4r54rELM;/QBsVvWi07;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$2,64;$27,36
tfeLc3WP5B;9/rFi0l18h;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,97;$28,03
7f/IKLPCy2;t4KxgGpuz4;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$0,00;$30,00
koNy6B0Xsd;jg7InF6Um5;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,97;$28,03
i4pta2tjnN;9Jhwe/34K6;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$3,09;$26,91
OXxbn4sWml;zzLig+VjEJ;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,97;$28,03
gryYduICvo;iRj9Lkf0f2;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
+kv+3jY4p2;AYPvD8XJ9T;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,97;$28,03
fYpVZqbdUZ;/AWdPWgxZt;4tWDsR5/vb;Annual;2022-08-26;$275,00;$77,00;$12,04;$185,96
srJXZW8TZ2;lnYHljyjXq;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$0,00;$30,00
fP2RuqNgLT;z6PLvNCXEv;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
ocJLmTqAKR;kTNwmof/Er;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
kAHbWqQ6pc;V4nEdHEAb7;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$2,64;$27,36
kj/GJnZL//;QnIRPkA/4I;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,97;$28,03
dUYqskiRAl;WSsyZVQP/l;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
TEbgOp7Fmq;joPK1XJNba;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,97;$28,03
fpDgooorVf;2OrCdO4Lww;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$2,64;$27,36
61l43hoOtn;BVxffKiCj4;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
UI7FErk9SV;wlcL7DZ2fg;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$3,09;$26,91
bNfrhDKpgN;AbfJ9dZz7x;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$0,00;$30,00
WLL73+6QDS;nE6xQ5WcxP;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,97;$28,03
9DJhCe4W5H;ywxz3ipueY;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$2,64;$27,36
jbLO67zhPA;Cl+pJAL7qw;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
1PM0kzfRiQ;sMmmCPX8FE;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,97;$28,03
BZXERhE/CQ;3i/WnjYTYI;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$3,09;$26,91
N80y7jJImG;36Hv4ixnsZ;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
lxEGvgQNiu;63vhW3r7dO;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,97;$28,03
YyHsJziLcQ;h+w8fzv8es;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
/9J+9HBV+z;vgRbip0Y8+;3ZksraziGv;Monthly;2022-08-26;$30,00;$0,00;$1,67;$28,33
dm97rcv85/;OtJbW+NIHE;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,67;$28,33
nXDjOOcuz3;inXZuGt/d7;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$0,00;$30,00
kg15YQ5PHT;q9KJ8L2TiO;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$0,00;$30,00
DyE5JLZj1i;1PThgAlWaw;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,67;$28,33
SZwpeS7DR6;T38Jg1vfBG;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,67;$28,33
IE7NeiIrwk;brTs65Tl5z;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$2,64;$27,36
XXSu5Hxt5U;hQzeXjKxtf;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,97;$28,03
cQwpHWpsRz;wmLxAZG8L1;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$3,09;$26,91
Gy9rrbtCL0;MTy9kXZ/0f;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,67;$28,33
6J/lIwmGjX;yBybEUFOxU;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,97;$28,03
Hvqr7vFdCo;SOoHOWZLFk;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$0,00;$30,00
48gWrmTaIT;5rGUH/qslm;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,67;$28,33
9TDLI3X/F+;ue28QwMPha;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,97;$28,03
2u2bMSXtc9;uV8sYxNDwI;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,97;$28,03
lbav3W1P74;m2hz0U+rUv;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$3,09;$26,91
N96z6wLPLO;/3DTyhz2QY;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$2,64;$27,36
kx7U6QiRJS;MUMig25OLh;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$3,09;$26,91
LJNbqse04f;9IxSAGqCHy;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,67;$28,33
NGOo3WMM9x;farg7swAww;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,67;$28,33
ZOs3qZsPou;qYz9Fxv1Ey;4tWDsR5/vb;Annual;2022-08-27;$275,00;$0,00;$14,28;$260,72
lX4EaGFURs;WiG3mDWsdV;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$0,00;$30,00
ODtoN4J0oW;Zsj24rE2Bp;4tWDsR5/vb;Annual;2022-08-27;$275,00;$0,00;$25,71;$249,29
Cl+zliQCv8;u/pmPL+uY+;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,67;$28,33
PqJGCeOABh;iyksdHxIpr;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,97;$28,03
oTBRa5J4ce;NRYhHsnax8;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,67;$28,33
Zgj1sDHD4V;xfTcy2FE8T;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,67;$28,33
3fl6PbXTTF;DxjYvSxJy8;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$2,64;$27,36
BOPa+eysg1;N/P4M+lmQD;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$3,09;$26,91
c8+bF+Ksp0;SXz4egkdcf;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,67;$28,33
7Z/ttOFM+9;8HXTtKZft0;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$3,09;$26,91
oV0wveE6uJ;rYaQYJ7NSR;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$3,09;$26,91
eGEAbykk6G;WUU4ZuHhNm;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,67;$28,33
xyfbGM16pA;gIn4yzuNrJ;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,97;$28,03
HEaC+FFx8p;QcRtZoFNLJ;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,97;$28,03
CtmN11kk9i;zb19iNFs1F;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$3,09;$26,91
x2DMAYv2Sd;/je8wozkzY;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$1,67;$28,33
98JYy79L7U;vzsOasmzGg;3ZksraziGv;Monthly;2022-08-27;$30,00;$0,00;$0,00;$30,00
YC3RyoM7sa;hkQKXGKvE8;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$2,64;$27,36
8hj/nQ+Xuj;q9KJ8L2TiO;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$0,00;$30,00
2+FIne2Jas;fqYMAvi+zq;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
kk4+B3SsZ4;g4z11Fg0bx;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
cxX68MEA9y;nPXe6EEgES;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,97;$28,03
IiKKL+ssKA;ko4SBlvB6f;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$3,09;$26,91
eBek+TwAAl;b2zHSuedAD;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
BdC6nGbUY+;+O1YUKL3kd;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
+dDEWlU6sO;M6NupW8556;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$3,09;$26,91
b7zlCGDWpW;uHLVjll0LQ;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
h0SYvko6gG;LVKk5WAsv5;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$3,09;$26,91
Pd1d+ukwHS;Cm3Wdej9DY;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,97;$28,03
E4puMgN/eR;C+q4gLjc52;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$0,00;$30,00
g3zrwp/Geb;ZFCoqkQHK+;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,97;$28,03
xxa8JsyXom;uxUEZ89/wv;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
YmoQfi/Too;vp14YahSKA;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$3,09;$26,91
8eV+pQMufx;odJd1n3XOq;4tWDsR5/vb;Annual;2022-08-28;$275,00;$0,00;$17,03;$257,97
zLg1DZTwHs;7cldQiin+i;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$2,64;$27,36
hZOvAuBtBZ;qfuMEvo2tJ;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
s+8nabuinW;lpbrLQLWHt;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$0,00;$30,00
lX1FIhhmiD;JiCJaq8dIO;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,97;$28,03
Ehgktz8GFR;+e88xxEJvO;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$3,09;$26,91
9CYYLEOHnY;SQHegEPILD;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$3,09;$26,91
AS9/cR1Mu5;2cPkieDlC9;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$0,00;$30,00
+usnbI/Spe;g+9MAvH/VO;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
UoswfFoBUD;5HxAjD7O8e;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
Vp/bRiMYLJ;RefVqaI2Jh;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$0,00;$30,00
lz7c0lEw0t;hfN0lNB2De;4tWDsR5/vb;Annual;2022-08-28;$275,00;$0,00;$25,71;$249,29
85d0FBsapp;kM9lrE0DyV;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$2,64;$27,36
c2+QFqCwma;3FmSoa7ZHb;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
SeWF9Fxpl2;9a5oZmA9l9;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
GqfPpPVUWs;cH4yZ0hUv/;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,97;$28,03
qzqjQRi7/V;NBN8GnAHeI;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
6UrUciGjUb;hK6jBs3tEm;4tWDsR5/vb;Annual;2022-08-28;$275,00;$77,00;$12,04;$185,96
2b9y0tg+xD;Ng0Ndm9sZu;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
x/L9jNADxc;Lbz68Dbc2s;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
6aCbBhT85P;TxMnOZ1zED;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,97;$28,03
fXFqat6Nd3;BfxZDxiyK3;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
rpdU7RZ6f+;1dHnfqp7Sk;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$3,09;$26,91
Y42In85PPP;JoA80oT0gK;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
+IV7Pt0U+v;1PMvvcmVah;3ZksraziGv;Monthly;2022-08-28;$30,00;$0,00;$1,67;$28,33
OgubteZbeX;3FmW0mXOyD;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,67;$28,33
emyqayUkbJ;k9dOGWFCQA;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$0,00;$30,00
Bv0+EPSXjB;WNNNG3t5H4;3ZksraziGv;Monthly;2022-08-29;$30,00;$15,00;$1,39;$13,61
gLepDemsyN;zzRZ2vfX0V;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$0,00;$30,00
ZVXIlV84Vx;UkKXrZUCBI;4tWDsR5/vb;Annual;2022-08-29;$275,00;$77,00;$14,02;$183,98
oKCfCxD5E2;qQSuJpaFWw;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,67;$28,33
zW0E+UvM8o;ky/6Bm/Hp4;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$0,00;$30,00
FhDl1fXFLl;gqQoO7x66L;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$3,09;$26,91
HMciBfJYXg;27pQTKo/A4;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,97;$28,03
IgVDboI+BH;qhVVIkLXAF;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,97;$28,03
kF/eSd0C2x;mqoV9w5vMG;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,97;$28,03
zUDf6Sr6bS;9TbfYZwHpD;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,67;$28,33
ssU492Hyhy;59aqohSieZ;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,97;$28,03
puRyPMDI1V;JqIWLTTADo;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,97;$28,03
NspS2bRZhF;6H1bEdfXfb;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,67;$28,33
0CPvXrv10c;BZKrOQKHTo;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$3,09;$26,91
CLXeivnpss;r27MhDd2s5;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$3,09;$26,91
PTcPEruzR8;aWh2+bdeSv;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$2,64;$27,36
D8NFqNEzcg;aSWWv7j4So;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,67;$28,33
8uqSZu9Z5d;1Vn51aeKZj;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,97;$28,03
jcLn5kOoPS;2d5V7R5eJO;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$2,64;$27,36
7PZVyTCZkT;0Tjx0OQobk;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,67;$28,33
9tN+g6IsNX;HB56GYU4BX;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,67;$28,33
nGDnI2TcCk;jg6mlaEJQQ;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$0,00;$30,00
vFFuI7soV2;xxF/6IZrTR;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$3,09;$26,91
AtOujwRxcW;2EjB6VtghN;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,67;$28,33
c+sDJxY5CF;adHHjO1rTs;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$2,64;$27,36
q+ug/tpJAP;Go1xFA3n8h;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,97;$28,03
t3Pnew+w8k;MsrZqJGfc0;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$3,09;$26,91
cf0IOMD5Kt;DMl8zP+fBb;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,97;$28,03
IOb6RfFiVq;YCW6a9iDec;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,67;$28,33
Dux1C1e+xE;+Fk45O9ScR;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$3,09;$26,91
nffuzhhLPT;FZJZEywfxf;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$0,00;$30,00
tuYFlmiPJY;TI8DxkTZq9;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,97;$28,03
fbYwNv/0Pp;NbJVv43Lyu;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,67;$28,33
GBV2xMhASq;PDuFpdXzxn;3ZksraziGv;Monthly;2022-08-29;$30,00;$0,00;$1,97;$28,03
KLM8RKuhvF;0t0buTjt2C;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$1,67;$28,33
Fh6xXKCDGr;Nfyk4WTZgk;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$1,97;$28,03
FDrX1YqMHl;saiacuPiA/;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$0,00;$30,00
vjewcZznQd;PpkWBUYybN;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$0,00;$30,00
/Wn9ig62kJ;lxc7Tysdtv;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$3,09;$26,91
EoW5FfT8LD;LqV1EsQrJK;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$1,97;$28,03
fM5/hpY4pq;6CxT1x0NA0;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$2,64;$27,36
b1mgEXcjj5;4THHs76XgW;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$0,00;$30,00
uRJ8WrPyM/;QrbzNxRW2I;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$3,09;$26,91
LhMFMNaEVM;1ve2Fsi48K;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$1,67;$28,33
1QSUM0yoOP;3jKw+8fvi7;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$1,67;$28,33
VrFKxre7NN;2OSrRiMuSS;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$1,67;$28,33
y5ex4oPMyv;n5taYKGhJ5;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$1,67;$28,33
kwtrtx4Flm;X8DcpqK2Y0;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$1,67;$28,33
q66toaFImQ;8XXXxI5a2C;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$1,67;$28,33
HTfxU995DW;NW6gFcBn3x;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$1,97;$28,03
eCi3sGCwve;xB7/sKXoEk;3ZksraziGv;Monthly;2022-08-30;$30,00;$7,50;$1,68;$20,82
myp/gPPZlz;pZNnO4YEX+;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$1,67;$28,33
EhlQhwbGSv;/GHQk81i8s;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$1,97;$28,03
o63UXWKfL/;udrvWqcEt8;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$3,09;$26,91
+fC25rjipc;167sRK4Dsj;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$3,09;$26,91
BCYugle6lQ;QV/fpZ/ONE;3ZksraziGv;Monthly;2022-08-30;$30,00;$0,00;$0,00;$30,00
zFcXphzw4Y;q9KJ8L2TiO;3ZksraziGv;Monthly;2022-08-31;$30,00;$0,00;$0,00;$30,00
NEd54/Q+tV;hHMj3ijDG4;3ZksraziGv;Monthly;2022-08-31;$30,00;$0,00;$2,64;$27,36
7AGMhX17zm;5ZYDmZ35n3;3ZksraziGv;Monthly;2022-08-31;$30,00;$0,00;$0,00;$30,00
+8vQMusWsw;fG2RVp6s4w;3ZksraziGv;Monthly;2022-08-31;$30,00;$0,00;$1,67;$28,33
np+sl8BXZb;NG/ymAnrEO;3ZksraziGv;Monthly;2022-08-31;$30,00;$0,00;$1,67;$28,33
